account,date,total_pnl,total_volume,total_fee,trade_count,buy_count,sell_count,avg_exec_price,coins_traded,net_pnl,buy_ratio,fg_value,fg_label,net_pnl_outlier,total_volume_outlier,net_pnl_w,total_volume_w,fg_7d_ma,fg_14d_ma,fg_delta,fg_momentum,is_extreme_fear,is_extreme_greed,is_win,pnl_per_trade,avg_trade_size,bias,is_contrarian,log_volume,pnl_tier,trader_tier_x,acct_win_rate_x,acct_contrarian_rate_x,acct_pnl_per_trade_x,trader_tier_y,acct_win_rate_y,acct_contrarian_rate_y,acct_pnl_per_trade_y
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-14,1878.804638,631744.81,189.523418,42,25,17,94508.33333333331,1,1689.28122,0.5952,63.0,Greed,False,False,1689.28122,631744.81,63.43,68.07,2.0,-1.0,0,0,1,40.221,15041.54,Neutral,0,13.356242392858046,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-15,7470.003118,1561822.32,468.546657,73,26,47,97159.53424657536,1,7001.456461,0.3562,70.0,Greed,True,True,7001.456461,1561822.32,63.43,68.36,7.0,1.0,0,0,1,95.9104,21394.83,Neutral,1,14.261364491588546,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-16,5170.4237570000005,2726066.91,817.820014,100,45,55,99265.86,1,4352.603743000001,0.45,75.0,Extreme Greed,False,True,4352.603743000001,2726066.91,64.29,68.71,5.0,1.0,0,0,1,43.526,27260.67,Neutral,0,14.818370802887232,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-17,811.1445319999999,640726.49,192.217931,21,14,7,100695.85714285714,1,618.9266009999999,0.6667,75.0,Extreme Greed,False,False,618.9266009999999,640726.49,67.86,68.79,0.0,1.0,0,0,1,29.4727,30510.79,Bullish,0,13.370359512903017,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-18,4078.848863,1881041.4,564.312396,58,32,26,104100.12068965516,1,3514.536467,0.5517,77.0,Extreme Greed,False,True,3514.536467,1881041.4,69.0,69.07,2.0,1.0,0,0,1,60.5955,32431.75,Neutral,0,14.447336649230607,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-19,3253.260003,2215874.55,664.76231,88,63,25,104483.46590909093,1,2588.497693,0.7159,77.0,Extreme Greed,False,True,2588.497693,2215874.55,71.14,69.43,0.0,1.0,0,0,1,29.4147,25180.39,Bullish,0,14.611158165525001,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-20,7466.841136,5798129.04,1639.313144,194,133,61,104038.4587628866,1,5827.527992,0.6856,76.0,Extreme Greed,False,True,5827.527992,5798129.04,73.29,69.43,-1.0,1.0,0,0,1,30.0388,29887.26,Bullish,0,15.57304601663582,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-21,2953.310804,1305394.74,326.348643,92,34,58,103727.01086956522,1,2626.962161,0.3696,76.0,Extreme Greed,False,True,2626.962161,1305394.74,75.14,69.29,0.0,-1.0,0,0,1,28.5539,14189.07,Neutral,1,14.08201680181038,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-22,2971.896355,1064843.07,266.21073,61,35,26,105071.98360655738,1,2705.685625,0.5738,84.0,Extreme Greed,False,True,2705.685625,1064843.07,77.14,70.29,8.0,1.0,0,1,1,44.3555,17456.44,Neutral,0,13.878338933260672,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-23,6749.13492,1475987.52,368.996825,82,55,27,103416.9268292683,1,6380.138094999999,0.6707,75.0,Extreme Greed,False,True,6380.138094999999,1475987.52,77.14,70.71,-9.0,-1.0,0,0,1,77.8066,17999.85,Bullish,0,14.20483850633453,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-24,1707.06994,615921.78,153.980421,42,14,28,104953.78571428572,1,1553.089519,0.3333,75.0,Extreme Greed,False,False,1553.089519,615921.78,77.14,72.5,0.0,-1.0,0,0,1,36.9783,14664.8,Bearish,1,13.330876877514937,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-25,446.444854,404746.0,101.186494,18,18,0,105507.33333333331,1,345.2583599999999,1.0,75.0,Extreme Greed,False,False,345.2583599999999,404746.0,76.86,72.93,0.0,-1.0,0,0,1,19.181,22485.89,Bullish,0,12.911017459529708,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-27,0.0,497556.79,149.267029,15,15,0,102744.46666666666,1,-149.267029,1.0,71.0,Greed,False,False,-149.267029,497556.79,75.57,74.43,-2.0,-1.0,0,0,0,-9.9511,33170.45,Bullish,0,13.117466989638661,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-30,3278.847724,1596026.23,478.807829,75,39,36,104689.98666666666,1,2800.0398950000003,0.52,70.0,Greed,False,True,2800.0398950000003,1596026.23,72.57,74.86,-2.0,-1.0,0,0,1,37.3339,21280.35,Neutral,0,14.283028118249856,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-31,975.654751,810395.77,243.118715,59,35,24,104765.50847457629,1,732.536036,0.5932,76.0,Extreme Greed,False,False,732.536036,810395.77,72.71,74.93,6.0,1.0,0,0,1,12.4159,13735.52,Neutral,0,13.605279246222587,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-01,0.0,90002.76,27.000824,4,4,0,102024.25,1,-27.000824,1.0,68.0,Greed,False,False,-27.000824,90002.76,71.71,74.29,-8.0,-1.0,0,0,0,-6.7502,22500.69,Bullish,0,11.407606726217512,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-02,0.0,762553.84,228.766141,30,30,0,99535.7,1,-228.766141,1.0,60.0,Greed,False,False,-228.766141,762553.84,69.86,73.07,-8.0,-1.0,0,0,0,-7.6255,25418.46,Bullish,0,13.544429706188966,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-04,6403.506124,858959.52,257.687851,9,0,9,100306.55555555556,1,6145.818273,0.0,72.0,Greed,False,False,6145.818273,858959.52,66.0,70.5,28.0,1.0,0,0,1,682.8687,95439.95,Bearish,1,13.663478239491088,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-05,0.0,149967.24,44.99017,9,9,0,96876.22222222222,1,-44.99017,1.0,54.0,Neutral,False,False,-44.99017,149967.24,63.43,68.36,-18.0,-1.0,0,0,0,-4.9989,16663.03,Bullish,0,11.918178817326393,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-06,440.753133,300413.94,90.12418,10,6,4,96827.0,1,350.628953,0.6,49.0,Neutral,False,False,350.628953,300413.94,60.43,66.5,-5.0,1.0,0,0,1,35.0629,30041.39,Neutral,0,12.612919931323853,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-07,3691.30885,526723.87,158.017151,27,12,15,98248.96296296296,1,3533.291699,0.4444,44.0,Fear,False,False,3533.291699,526723.87,55.86,64.29,-5.0,-1.0,0,0,1,130.8627,19508.29,Neutral,0,13.174433622887193,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-08,0.0,179986.01,53.995802,8,8,0,96096.5,1,-53.995802,1.0,44.0,Fear,False,False,-53.995802,179986.01,52.43,62.07,0.0,-1.0,0,0,0,-6.7495,22498.25,Bullish,1,12.100639960601542,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-09,866.203569,270878.47000000003,81.26354,3,0,3,96655.66666666669,1,784.940029,0.0,46.0,Neutral,False,False,784.940029,270878.47000000003,50.43,60.14,2.0,-1.0,0,0,1,261.6467,90292.82,Bearish,0,12.509429240779106,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-10,2069.55836,1215549.97,364.664948,84,46,38,96499.15476190476,1,1704.893412,0.5476,43.0,Fear,False,True,1704.893412,1215549.97,50.29,58.14,-3.0,-1.0,0,0,1,20.2964,14470.83,Neutral,0,14.010708005219893,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-11,1353.604398,704543.29,211.362965,56,28,28,97419.64285714286,1,1142.241433,0.5,47.0,Neutral,False,False,1142.241433,704543.29,46.71,56.36,4.0,1.0,0,0,1,20.3972,12581.13,Neutral,0,13.465306475626567,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-12,5212.729861,1243390.53,373.017115,84,22,62,96003.95238095238,1,4839.712746,0.2619,46.0,Neutral,False,True,4839.712746,1243390.53,45.57,54.5,-1.0,0.0,0,0,1,57.6156,14802.27,Bearish,0,14.033353308826985,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-13,2205.413149,402796.16,120.838836,23,23,0,95908.04347826086,1,2084.574313,1.0,50.0,Neutral,False,False,2084.574313,402796.16,45.71,53.07,4.0,1.0,0,0,1,90.6337,17512.88,Bullish,0,12.906188389156206,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-14,2678.115601,1154846.76,346.454002,58,27,31,96897.4827586207,1,2331.661599,0.4655,48.0,Neutral,False,True,2331.661599,1154846.76,46.29,51.07,-2.0,1.0,0,0,1,40.2011,19911.15,Neutral,0,13.959479083726583,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-15,3884.003246,476361.68,142.908493,21,17,4,97009.04761904762,1,3741.094753,0.8095,50.0,Neutral,False,False,3741.094753,476361.68,47.14,49.79,2.0,1.0,0,0,1,178.1474,22683.89,Bullish,0,13.07393477586325,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-16,314.96786,360143.82,108.043129,25,15,10,97286.24,1,206.92473099999995,0.6,54.0,Neutral,False,False,206.92473099999995,360143.82,48.29,49.36,4.0,1.0,0,0,1,8.277,14405.75,Neutral,0,12.794261507318058,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-17,1204.110761,539004.4,161.70132,42,24,18,96229.04761904762,1,1042.4094409999998,0.5714,51.0,Neutral,False,False,1042.4094409999998,539004.4,49.43,49.86,-3.0,1.0,0,0,1,24.8193,12833.44,Neutral,0,13.197480868393825,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-18,1670.219701,580438.45,174.131512,44,30,14,95758.06818181818,1,1496.088189,0.6818,47.0,Neutral,False,False,1496.088189,580438.45,49.43,48.07,-4.0,-1.0,0,0,1,34.002,13191.78,Bullish,0,13.271540768047554,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19,3512.211908,942394.56,282.718338,58,45,13,95793.41379310343,1,3229.49357,0.7759,44.0,Fear,False,False,3229.49357,942394.56,49.14,47.36,-3.0,-1.0,0,0,1,55.6809,16248.18,Bullish,1,13.756180380493149,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-20,1829.292797,1540266.49,462.079905,90,48,42,96763.36666666668,1,1367.212892,0.5333,49.0,Neutral,False,True,1367.212892,1540266.49,49.0,47.36,5.0,-1.0,0,0,1,15.1913,17114.07,Neutral,0,14.247466654111811,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-21,5993.575314,1294008.56,388.202533,76,30,46,98308.67105263156,1,5605.372781,0.3947,55.0,Greed,False,True,5605.372781,1294008.56,50.0,48.14,6.0,1.0,0,0,1,73.7549,17026.43,Neutral,1,14.073256141960051,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-22,1287.143384,1521306.46,456.391868,91,39,52,96303.75824175825,1,830.751516,0.4286,49.0,Neutral,False,True,830.751516,1521306.46,49.86,48.5,-6.0,1.0,0,0,1,9.1291,16717.65,Neutral,0,14.23508069413998,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-23,109.68322,279927.15,83.978128,31,22,9,96249.93548387096,1,25.705092000000008,0.7097,50.0,Neutral,False,False,25.705092000000008,279927.15,49.29,48.79,1.0,1.0,0,0,1,0.8292,9029.91,Bullish,0,12.542288242079284,Lower-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-24,1925.839355,461880.54,138.564153,17,12,5,95078.23529411764,1,1787.275202,0.7059,49.0,Neutral,False,False,1787.275202,461880.54,49.0,49.21,-1.0,-1.0,0,0,1,105.1338,27169.44,Bullish,0,13.043063730259593,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-25,0.0,997556.48,299.266928,51,51,0,93298.6862745098,1,-299.266928,1.0,25.0,Fear,False,True,-299.266928,997556.48,45.86,47.64,-24.0,-1.0,0,0,0,-5.868,19559.93,Bullish,1,13.813065050146104,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-02,11005.9916,1128567.17,338.570135,26,5,21,93934.73076923077,1,10667.421465,0.1923,26.0,Fear,True,True,10667.421465,1128567.17,23.86,36.57,6.0,1.0,0,0,1,410.2854,43406.43,Bearish,0,13.936460281035997,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-03,1136.272279,321169.45,96.350832,12,6,6,92384.5,1,1039.921447,0.5,33.0,Fear,False,False,1039.921447,321169.45,21.57,35.29,7.0,1.0,0,0,1,86.6601,26764.12,Neutral,0,12.67972725806793,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-04,8002.939313,1526486.58,457.945929,59,22,37,84744.98305084746,1,7544.993383999999,0.3729,15.0,Extreme Fear,True,True,7544.993383999999,1526486.58,20.14,33.0,-18.0,-1.0,1,0,1,127.8812,25872.65,Neutral,0,14.238479954864554,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-05,2741.101375,1559003.67,467.701068,54,23,31,88195.25925925926,1,2273.4003070000003,0.4259,20.0,Extreme Fear,False,True,2273.4003070000003,1559003.67,20.0,31.29,5.0,-1.0,1,0,1,42.1,28870.44,Neutral,0,14.25955814354537,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-06,3069.196282,643192.97,192.957884,37,23,14,90132.43243243244,1,2876.238398,0.6216,25.0,Fear,False,False,2876.238398,643192.97,22.14,29.57,5.0,-1.0,0,0,1,77.7362,17383.59,Neutral,1,13.374201621802948,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-07,3273.539442,221986.16,66.595837,22,7,15,87984.04545454546,1,3206.9436050000004,0.3182,34.0,Fear,False,False,3206.9436050000004,221986.16,24.71,28.07,9.0,1.0,0,0,1,145.7702,10090.28,Bearish,0,12.310374821343906,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-08,0.0,120007.91,36.00236,17,17,0,86085.94117647059,1,-36.00236,1.0,28.0,Fear,False,False,-36.00236,120007.91,25.86,26.57,-6.0,1.0,0,0,0,-2.1178,7059.29,Bullish,1,11.695321269007788,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-09,0.0,419843.45,125.953025,11,11,0,83531.18181818182,1,-125.953025,1.0,27.0,Fear,False,False,-125.953025,419843.45,26.0,24.93,-1.0,1.0,0,0,0,-11.4503,38167.59,Bullish,1,12.94763956451755,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-10,14133.265684,2600586.37,780.175852,103,61,42,82269.29126213593,1,13353.089832,0.5922,20.0,Extreme Fear,True,True,13353.089832,2600586.37,24.14,22.86,-7.0,-1.0,1,0,1,129.6416,25248.41,Neutral,0,14.771247889016003,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-11,2479.265806,1051214.99,315.364477,33,12,21,79665.57575757576,1,2163.901329,0.3636,24.0,Extreme Fear,False,True,2163.901329,1051214.99,25.43,22.79,4.0,-1.0,0,0,1,65.5728,31855.0,Neutral,0,13.865458137784008,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-12,0.0,179993.79,53.998123,10,10,0,81281.4,1,-53.998123,1.0,34.0,Fear,False,False,-53.998123,179993.79,27.43,23.71,10.0,1.0,0,0,0,-5.3998,17999.38,Bullish,1,12.100683185009004,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-13,5770.595066,625667.75,187.700318,22,14,8,82059.77272727272,1,5582.894748,0.6364,45.0,Neutral,False,False,5582.894748,625667.75,30.29,26.21,11.0,1.0,0,0,1,253.7679,28439.44,Neutral,0,13.34657635667656,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-14,11039.384571,550923.0,165.276882,25,0,25,83876.92,1,10874.107689,0.0,27.0,Fear,True,False,10874.107689,550923.0,29.29,27.0,-18.0,1.0,0,0,1,434.9643,22036.92,Bearish,0,13.219352147587209,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-15,575.945518,139397.58,41.819272,8,8,0,83785.5,1,534.126246,1.0,46.0,Neutral,False,False,534.126246,139397.58,31.86,28.86,19.0,1.0,0,0,1,66.7658,17424.7,Bullish,0,11.845092590743048,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-16,144.99309,160136.34,48.040901,6,4,2,83669.5,1,96.952189,0.6667,30.0,Fear,False,False,96.952189,160136.34,32.29,29.14,-16.0,-1.0,0,0,1,16.1587,26689.39,Bullish,1,11.983787101022827,Lower-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-17,2220.589556,202232.32,60.669694,11,1,10,84077.90909090909,1,2159.919862,0.0909,32.0,Fear,False,False,2159.919862,202232.32,34.0,29.07,2.0,1.0,0,0,1,196.3564,18384.76,Bearish,0,12.217177359331833,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-18,362.477712,399685.35,119.905596,44,41,3,82364.81818181818,1,242.572116,0.9318,34.0,Fear,False,False,242.572116,399685.35,35.43,30.43,2.0,-1.0,0,0,1,5.513,9083.76,Bullish,1,12.89843539350331,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-19,1438.717656,341524.48,102.457321,29,1,28,82853.24137931035,1,1336.260335,0.0345,32.0,Fear,False,False,1336.260335,341524.48,35.14,31.29,-2.0,1.0,0,0,1,46.0779,11776.71,Bearish,0,12.741177567215502,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-20,0.0,119999.91,35.999967,8,8,0,84838.625,1,-35.999967,1.0,49.0,Neutral,False,False,-35.999967,119999.91,35.71,33.0,17.0,1.0,0,0,0,-4.5,14999.99,Bullish,0,11.695254605068763,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-21,0.0,180004.35,54.001302,6,6,0,83907.5,1,-54.001302,1.0,31.0,Fear,False,False,-54.001302,180004.35,36.29,32.79,-18.0,-1.0,0,0,0,-9.0002,30000.72,Bullish,1,12.100741851652874,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-22,58.007635,300062.0,90.018592,24,0,24,84335.5,1,-32.010957,0.0,32.0,Fear,False,False,-32.010957,300062.0,34.29,33.07,1.0,0.0,0,0,0,-1.3338,12502.58,Bearish,0,12.611747731591425,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-23,134.82844,40134.54,12.040356,10,1,9,84543.8,1,122.788084,0.1,30.0,Fear,False,False,122.788084,40134.54,34.29,33.29,-2.0,-1.0,0,0,1,12.2788,4013.45,Bearish,0,10.60001750506592,Lower-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-24,0.0,59998.87,17.999653000000002,14,0,14,88145.14285714286,1,-17.999653000000002,0.0,45.0,Neutral,False,False,-17.999653000000002,59998.87,36.14,35.07,15.0,1.0,0,0,0,-1.2857,4285.63,Bearish,0,11.002097674535223,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-25,217.474568,119781.57,37.934482,9,9,0,87415.44444444444,1,179.54008599999997,1.0,46.0,Neutral,False,False,179.54008599999997,119781.57,37.86,36.64,1.0,1.0,0,0,1,19.9489,13309.06,Bullish,0,11.693433461590947,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-26,980.433384,200756.93,70.264919,10,4,6,87481.1,1,910.168465,0.4,47.0,Neutral,False,False,910.168465,200756.93,40.0,37.57,1.0,1.0,0,0,1,91.0168,20075.69,Neutral,0,12.209855132896825,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-27,4329.319769,784368.48,274.528951,40,24,16,86850.35,1,4054.790818,0.6,40.0,Fear,False,False,4054.790818,784368.48,38.71,37.21,-7.0,-1.0,0,0,1,101.3698,19609.21,Neutral,0,13.572635463827323,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-28,0.0,199987.63,69.99566300000001,10,10,0,84727.7,1,-69.99566300000001,1.0,44.0,Fear,False,False,-69.99566300000001,199987.63,40.57,38.43,4.0,-1.0,0,0,0,-6.9996,19998.76,Bullish,1,12.206015793914151,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-29,0.0,219994.48,76.998063,8,8,0,82964.0,1,-76.998063,1.0,26.0,Fear,False,False,-76.998063,219994.48,39.71,37.0,-18.0,-1.0,0,0,0,-9.6248,27499.31,Bullish,1,12.301362279668892,Bottom 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-31,2112.5276,722103.27,252.736124,40,18,22,83330.175,1,1859.791476,0.45,34.0,Fear,False,False,1859.791476,722103.27,38.43,37.29,2.0,-1.0,0,0,1,46.4948,18052.58,Neutral,0,13.489924825730196,Top 25%,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-01,1402.082488,141406.34,49.492214,20,12,8,83440.1,1,1352.590274,0.6,34.0,Fear,False,False,1352.590274,141406.34,36.71,37.29,0.0,1.0,0,0,1,67.6295,7070.32,Neutral,0,11.85939994057402,Upper-Mid,Profitable,0.5919,0.3178,35.3707,Profitable,0.5919,0.3178,35.3707
